C1,C2,C3,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,target
3,1,4,0.565908341,0.663553763,0.315518881,0.424206995,0.625719869,0.621652099,0.435156163,0.565908341,0.663553763,0.315518881,0.424206995,0.625719869,0.621652099,0.435156163,0.424206995,0.625719869,0.621652099,2
3,1,4,0.264693369,0.481620835,0.498170626,0.584367012,0.308084867,0.663291241,0.34736252,0.264693369,0.481620835,0.498170626,0.584367012,0.308084867,0.663291241,0.34736252,0.584367012,0.308084867,0.663291241,2
3,1,4,0.526455605,0.546214175,0.347172368,0.654222519,0.19752459,0.568517672,0.403611909,0.526455605,0.546214175,0.347172368,0.654222519,0.19752459,0.568517672,0.403611909,0.654222519,0.19752459,0.568517672,2
3,0,4,0.636560751,0.19872479,0.314140864,0.48344393,0.407446056,0.495245901,0.737367185,0.636560751,0.19872479,0.314140864,0.48344393,0.407446056,0.495245901,0.737367185,0.48344393,0.407446056,0.495245901,2
0,1,4,0.482461025,0.59903799,0.610964653,0.499402631,0.43883029,0.583247501,0.416903467,0.482461025,0.59903799,0.610964653,0.499402631,0.43883029,0.583247501,0.416903467,0.499402631,0.43883029,0.583247501,2
3,1,4,0.657278233,0.798924811,0.681499976,0.517382773,0.457121351,0.311996305,0.507829654,0.657278233,0.798924811,0.681499976,0.517382773,0.457121351,0.311996305,0.507829654,0.517382773,0.457121351,0.311996305,2
3,1,4,0.715293319,0.691906376,0.571727128,0.556818486,0.739543542,0.662641399,0.435106544,0.715293319,0.691906376,0.571727128,0.556818486,0.739543542,0.662641399,0.435106544,0.556818486,0.739543542,0.662641399,2
3,1,4,0.498713021,0.390399353,0.859633442,0.219209459,0.264087287,0.530807624,0.537567829,0.498713021,0.390399353,0.859633442,0.219209459,0.264087287,0.530807624,0.537567829,0.219209459,0.264087287,0.530807624,2
3,1,4,0.6034079,0.475578062,0.642823484,0.706295466,0.67595648,0.402168965,0.48970423,0.6034079,0.475578062,0.642823484,0.706295466,0.67595648,0.402168965,0.48970423,0.706295466,0.67595648,0.402168965,2
0,1,4,0.619472458,0.296848333,0.64875225,0.678538591,0.606876973,0.447999836,0.435074036,0.619472458,0.296848333,0.64875225,0.678538591,0.606876973,0.447999836,0.435074036,0.678538591,0.606876973,0.447999836,2
3,1,4,0.56885426,0.551125743,0.805778131,0.41368978,0.812330563,0.567551347,0.476396177,0.56885426,0.551125743,0.805778131,0.41368978,0.812330563,0.567551347,0.476396177,0.41368978,0.812330563,0.567551347,2
3,1,4,0.54860309,0.297926531,0.409210914,0.686575648,0.454727902,0.522721225,0.288006249,0.54860309,0.297926531,0.409210914,0.686575648,0.454727902,0.522721225,0.288006249,0.686575648,0.454727902,0.522721225,2
3,1,4,0.428442431,0.453183718,0.535572294,0.535801621,0.570390859,0.668413047,0.53367033,0.428442431,0.453183718,0.535572294,0.535801621,0.570390859,0.668413047,0.53367033,0.535801621,0.570390859,0.668413047,2
0,1,4,0.446633183,0.31952772,0.616362495,0.16890628,0.488036302,0.340208384,0.613432405,0.446633183,0.31952772,0.616362495,0.16890628,0.488036302,0.340208384,0.613432405,0.16890628,0.488036302,0.340208384,2
3,1,4,0.813611754,0.619160769,0.622560562,0.572930822,0.103662133,0.420817366,0.309515252,0.813611754,0.619160769,0.622560562,0.572930822,0.103662133,0.420817366,0.309515252,0.572930822,0.103662133,0.420817366,2
3,1,4,0.514597269,0.711522806,0.52020073,0.532366146,0.383909414,0.761413637,0.363151687,0.514597269,0.711522806,0.52020073,0.532366146,0.383909414,0.761413637,0.363151687,0.532366146,0.383909414,0.761413637,2
2,1,4,0.473244732,0.54465355,0.589880275,0.557637549,0.454847755,0.316617768,0.502022929,0.473244732,0.54465355,0.589880275,0.557637549,0.454847755,0.316617768,0.502022929,0.557637549,0.454847755,0.316617768,2
3,1,2,0.314444106,0.452897436,0.701368496,0.441189961,0.519296867,0.54475181,0.709606905,0.314444106,0.452897436,0.701368496,0.441189961,0.519296867,0.54475181,0.709606905,0.441189961,0.519296867,0.54475181,2
3,1,4,0.50774457,0.450897848,0.149456172,0.487280918,0.482795776,0.603503744,0.594780176,0.50774457,0.450897848,0.149456172,0.487280918,0.482795776,0.603503744,0.594780176,0.487280918,0.482795776,0.603503744,2
3,1,4,0.736514827,0.429408794,0.857645426,0.461050476,0.477574489,0.607872881,0.455845987,0.736514827,0.429408794,0.857645426,0.461050476,0.477574489,0.607872881,0.455845987,0.461050476,0.477574489,0.607872881,2
3,1,4,0.297620281,0.40590319,0.632857799,0.461479572,0.277346745,0.549807768,0.56177152,0.297620281,0.40590319,0.632857799,0.461479572,0.277346745,0.549807768,0.56177152,0.461479572,0.277346745,0.549807768,2
1,1,2,0.194486661,0.404179315,0.201426037,0.460945182,0.400314273,0.564359289,0.619689144,0.194486661,0.404179315,0.201426037,0.460945182,0.400314273,0.564359289,0.619689144,0.460945182,0.400314273,0.564359289,2
3,1,4,0.423049469,0.403549287,0.38349358,0.413644928,0.363716571,0.504466008,0.589630118,0.423049469,0.403549287,0.38349358,0.413644928,0.363716571,0.504466008,0.589630118,0.413644928,0.363716571,0.504466008,2
0,3,4,0.434710186,0.547203794,0.661353225,0.532097536,0.27704886,0.446012348,0.192694698,0.434710186,0.547203794,0.661353225,0.532097536,0.27704886,0.446012348,0.192694698,0.532097536,0.27704886,0.446012348,2
3,1,4,0.403492175,0.637609139,0.683420987,0.677036771,0.498538157,0.266297129,0.362102368,0.403492175,0.637609139,0.683420987,0.677036771,0.498538157,0.266297129,0.362102368,0.677036771,0.498538157,0.266297129,2
1,1,4,0.510899728,0.376212729,0.508363406,0.433148095,1,0.329353592,0.693442919,0.510899728,0.376212729,0.508363406,0.433148095,1,0.329353592,0.693442919,0.433148095,1,0.329353592,2
3,1,4,0.387278919,0.390938383,0.387298243,0.509340642,0.527374865,0.648859796,0.562012205,0.387278919,0.390938383,0.387298243,0.509340642,0.527374865,0.648859796,0.562012205,0.509340642,0.527374865,0.648859796,2
3,1,4,0.566600036,0.532836503,0.298482135,0.416121852,0.739311168,0.549668194,0.645486903,0.566600036,0.532836503,0.298482135,0.416121852,0.739311168,0.549668194,0.645486903,0.416121852,0.739311168,0.549668194,2
3,1,4,0.559731847,0.295988886,0.331912621,0.495592079,0.443647974,0.628833024,0.691905668,0.559731847,0.295988886,0.331912621,0.495592079,0.443647974,0.628833024,0.691905668,0.495592079,0.443647974,0.628833024,2
3,1,4,0.648057042,0.427975094,0.416690321,0.295916488,0.107377389,0.473360119,0.572063314,0.648057042,0.427975094,0.416690321,0.295916488,0.107377389,0.473360119,0.572063314,0.295916488,0.107377389,0.473360119,2
3,1,4,0.531874768,0.791657168,0.440804769,0.579895553,0.668792112,0.611806998,0.720063908,0.531874768,0.791657168,0.440804769,0.579895553,0.668792112,0.611806998,0.720063908,0.579895553,0.668792112,0.611806998,2
3,5,4,0.60086575,0.549220128,0.50972353,0.16748737,0.523749152,0.727685941,0.683626684,0.60086575,0.549220128,0.50972353,0.16748737,0.523749152,0.727685941,0.683626684,0.16748737,0.523749152,0.727685941,2
2,1,2,0.299766251,0.528869079,0.670020173,0.2042211,0.396141775,0.730468837,0.525367536,0.299766251,0.528869079,0.670020173,0.2042211,0.396141775,0.730468837,0.525367536,0.2042211,0.396141775,0.730468837,2
3,1,4,0.319423747,0.3666789,0.574171448,0.220575978,0.585113471,0.322605195,0.367822785,0.319423747,0.3666789,0.574171448,0.220575978,0.585113471,0.322605195,0.367822785,0.220575978,0.585113471,0.322605195,2
0,1,4,0.369213963,0.282134463,0.761083043,0.723366616,0.302458678,0.71671797,0.527520608,0.369213963,0.282134463,0.761083043,0.723366616,0.302458678,0.71671797,0.527520608,0.723366616,0.302458678,0.71671797,2
3,1,4,0.546062255,0.485409029,0.428519566,0.40226006,0.427076576,0.424680079,0.673378038,0.546062255,0.485409029,0.428519566,0.40226006,0.427076576,0.424680079,0.673378038,0.40226006,0.427076576,0.424680079,2
3,0,4,0.578951477,0.409701673,0.286652121,0.497695884,0.492226127,0.444849042,0.505446744,0.578951477,0.409701673,0.286652121,0.497695884,0.492226127,0.444849042,0.505446744,0.497695884,0.492226127,0.444849042,2
3,5,1,0.600893341,0.110859433,0.373933814,0.289269501,0.049445299,0.342953282,0.348973386,0.600893341,0.110859433,0.373933814,0.289269501,0.049445299,0.342953282,0.348973386,0.289269501,0.049445299,0.342953282,2
0,1,4,0.301654531,0.597539677,0.550121128,0.673526401,0.488021427,0.460990199,0.489447379,0.301654531,0.597539677,0.550121128,0.673526401,0.488021427,0.460990199,0.489447379,0.673526401,0.488021427,0.460990199,2
3,1,4,0.590411599,0.536243726,0.532887938,0.471390191,0.734911329,0.648908358,0.657318838,0.590411599,0.536243726,0.532887938,0.471390191,0.734911329,0.648908358,0.657318838,0.471390191,0.734911329,0.648908358,2
3,1,4,0.395107477,0.434877344,0.440265456,0.403975298,0.488144624,0.437602885,0.537551057,0.395107477,0.434877344,0.440265456,0.403975298,0.488144624,0.437602885,0.537551057,0.403975298,0.488144624,0.437602885,2
3,1,4,0.519817635,0.785487048,0.334597425,0.685219734,0.462063982,0.343511105,0.560571858,0.519817635,0.785487048,0.334597425,0.685219734,0.462063982,0.343511105,0.560571858,0.685219734,0.462063982,0.343511105,2
3,1,4,0.51019035,0.425773308,0.182946274,0.530559546,0.416740599,0.507134524,0.550695092,0.51019035,0.425773308,0.182946274,0.530559546,0.416740599,0.507134524,0.550695092,0.530559546,0.416740599,0.507134524,2
3,1,4,0.431771036,0.383110461,0.430850887,0.378475934,0.183719861,0.328441144,0.154918178,0.431771036,0.383110461,0.430850887,0.378475934,0.183719861,0.328441144,0.154918178,0.378475934,0.183719861,0.328441144,2
3,1,4,0.086812948,0.75092986,0.327266236,0.638156119,0.51711696,0.458596985,0.532591913,0.086812948,0.75092986,0.327266236,0.638156119,0.51711696,0.458596985,0.532591913,0.638156119,0.51711696,0.458596985,2
3,1,4,0.315781062,0.363853998,0.524186554,0.402732857,0.36696078,0.849315311,0.292233778,0.315781062,0.363853998,0.524186554,0.402732857,0.36696078,0.849315311,0.292233778,0.402732857,0.36696078,0.849315311,2
3,1,2,0.347349229,0.813613297,0.392024114,0.532588379,0.609683239,0.340372385,0.259927364,0.347349229,0.813613297,0.392024114,0.532588379,0.609683239,0.340372385,0.259927364,0.532588379,0.609683239,0.340372385,2
3,1,4,0.548753523,0.451978305,0.527230558,0.930668811,0.698319523,0.57557921,0.441645469,0.548753523,0.451978305,0.527230558,0.930668811,0.698319523,0.57557921,0.441645469,0.930668811,0.698319523,0.57557921,2
3,1,4,0.517833133,0.527957175,0.759906675,0.474764624,0.341329576,0.410632457,0.927637289,0.517833133,0.527957175,0.759906675,0.474764624,0.341329576,0.410632457,0.927637289,0.474764624,0.341329576,0.410632457,2
3,1,2,0.461399327,0.582236435,0.39120762,0.521294922,0.49324536,0.454919474,0.660997464,0.461399327,0.582236435,0.39120762,0.521294922,0.49324536,0.454919474,0.660997464,0.521294922,0.49324536,0.454919474,2
1,1,4,0.44145753,0.449442563,0.369434592,0.617235943,0.621341006,0.306072469,0.489966974,0.44145753,0.449442563,0.369434592,0.617235943,0.621341006,0.306072469,0.489966974,0.617235943,0.621341006,0.306072469,2
3,1,1,0.347791829,0.244667482,0.44157352,0.620990664,0.228126818,0.366316534,0.505146074,0.347791829,0.244667482,0.44157352,0.620990664,0.228126818,0.366316534,0.505146074,0.620990664,0.228126818,0.366316534,2
3,1,4,0.812058263,0.703944654,0.571897415,0.489665262,0.326587138,0.424134892,0.521198414,0.812058263,0.703944654,0.571897415,0.489665262,0.326587138,0.424134892,0.521198414,0.489665262,0.326587138,0.424134892,2
0,1,4,0.700646628,0.522127111,0.545228128,0.504896131,0.366669219,0.535856383,0.586523818,0.700646628,0.522127111,0.545228128,0.504896131,0.366669219,0.535856383,0.586523818,0.504896131,0.366669219,0.535856383,2
1,1,4,0.53381832,0.565702573,0.037696419,0.390926813,0.282391436,0.376082973,0.321992669,0.53381832,0.565702573,0.037696419,0.390926813,0.282391436,0.376082973,0.321992669,0.390926813,0.282391436,0.376082973,2
3,1,1,0.255067382,0.586715579,0.465272788,0.472473725,0.459715389,0.487029067,0.211381893,0.255067382,0.586715579,0.465272788,0.472473725,0.459715389,0.487029067,0.211381893,0.472473725,0.459715389,0.487029067,2
3,3,4,0.437997565,0.579730184,0.743688291,0.379377022,0.587897796,0.425078353,0.755297307,0.437997565,0.579730184,0.743688291,0.379377022,0.587897796,0.425078353,0.755297307,0.379377022,0.587897796,0.425078353,2
1,1,0,0.401295891,0.459393695,0.580286157,0.348755617,0.311838528,0.293874338,0.348541814,0.401295891,0.459393695,0.580286157,0.348755617,0.311838528,0.293874338,0.348541814,0.348755617,0.311838528,0.293874338,2
3,0,4,0.567078735,0.543181926,0.529561044,0.592000727,0.41936505,0.630637345,0.648076839,0.567078735,0.543181926,0.529561044,0.592000727,0.41936505,0.630637345,0.648076839,0.592000727,0.41936505,0.630637345,2
3,1,4,0.483755864,0.578352733,0.364805693,0.667434655,0.451184926,0.463436082,0.511766947,0.483755864,0.578352733,0.364805693,0.667434655,0.451184926,0.463436082,0.511766947,0.667434655,0.451184926,0.463436082,2
3,4,4,0.394708899,0.445668641,0.571338289,0.429436282,0.610383724,0.551900227,0.353402377,0.394708899,0.445668641,0.571338289,0.429436282,0.610383724,0.551900227,0.353402377,0.429436282,0.610383724,0.551900227,2
3,1,4,0.46559246,0.45619527,0.621208097,0.430690195,0.671723285,0.485358958,0.56700041,0.46559246,0.45619527,0.621208097,0.430690195,0.671723285,0.485358958,0.56700041,0.430690195,0.671723285,0.485358958,2
3,1,4,0.440397074,0.92509009,0.693286612,0.435371121,0.45563999,0.50194098,0.386250705,0.440397074,0.92509009,0.693286612,0.435371121,0.45563999,0.50194098,0.386250705,0.435371121,0.45563999,0.50194098,2
3,1,4,0.504410031,0.281548126,0.239380847,0.440567297,0.659373996,0.403029445,0.19992875,0.504410031,0.281548126,0.239380847,0.440567297,0.659373996,0.403029445,0.19992875,0.440567297,0.659373996,0.403029445,2
0,1,4,0.505353208,0.369162792,0.402335347,0.469066281,0.342127931,0.352190206,0.661672284,0.505353208,0.369162792,0.402335347,0.469066281,0.342127931,0.352190206,0.661672284,0.469066281,0.342127931,0.352190206,2
0,1,2,0.441699949,0.736824305,0.50741276,0.261425344,0.421746681,0.483815207,0.485528388,0.441699949,0.736824305,0.50741276,0.261425344,0.421746681,0.483815207,0.485528388,0.261425344,0.421746681,0.483815207,2
3,1,4,0.198843087,0.575366589,0.45121415,0.463594968,0.378912662,0.456931582,0.789289601,0.198843087,0.575366589,0.45121415,0.463594968,0.378912662,0.456931582,0.789289601,0.463594968,0.378912662,0.456931582,2
3,1,4,0.449960306,0.205869962,0.779762335,0.446929229,0.441903914,0.693777195,0.41943692,0.449960306,0.205869962,0.779762335,0.446929229,0.441903914,0.693777195,0.41943692,0.446929229,0.441903914,0.693777195,2
3,0,4,0.553573046,0.556347944,0.40466723,0.592914799,0.468980441,0.542000662,0.483684376,0.553573046,0.556347944,0.40466723,0.592914799,0.468980441,0.542000662,0.483684376,0.592914799,0.468980441,0.542000662,2
0,3,4,0.616381171,0.466656232,0.425846036,0.204110453,0.205438301,0.415087361,0.658904347,0.616381171,0.466656232,0.425846036,0.204110453,0.205438301,0.415087361,0.658904347,0.204110453,0.205438301,0.415087361,2
3,1,4,0.323031675,0.185205744,0.537130106,0.064170731,0.346163951,0.400914419,0.604217373,0.323031675,0.185205744,0.537130106,0.064170731,0.346163951,0.400914419,0.604217373,0.064170731,0.346163951,0.400914419,2
3,5,1,0.327909469,0.3235228,0.371004142,0.610648437,0.632596246,0.325529272,0.321540155,0.327909469,0.3235228,0.371004142,0.610648437,0.632596246,0.325529272,0.321540155,0.610648437,0.632596246,0.325529272,2
3,1,4,0.693427987,0.326304359,0.857024544,0.516193871,0.531170798,0.420886003,0.406446868,0.693427987,0.326304359,0.857024544,0.516193871,0.531170798,0.420886003,0.406446868,0.516193871,0.531170798,0.420886003,2
2,1,4,0.626992094,0.510325106,0.373873352,0.755094288,0.224373396,0.517766007,0.693242088,0.626992094,0.510325106,0.373873352,0.755094288,0.224373396,0.517766007,0.693242088,0.755094288,0.224373396,0.517766007,2
3,1,1,0.435331575,0.484658188,0.487746048,0.615657844,0.582108681,0.628410399,0.438443853,0.435331575,0.484658188,0.487746048,0.615657844,0.582108681,0.628410399,0.438443853,0.615657844,0.582108681,0.628410399,2
0,1,4,0.634233496,0.624929383,0.202253895,0.42256687,0.436734635,0.41684441,0.578029908,0.634233496,0.624929383,0.202253895,0.42256687,0.436734635,0.41684441,0.578029908,0.42256687,0.436734635,0.41684441,2
3,0,4,0.873942338,0.275377844,0.446952282,0.551889124,0.496378559,0.409468846,0.601402098,0.873942338,0.275377844,0.446952282,0.551889124,0.496378559,0.409468846,0.601402098,0.551889124,0.496378559,0.409468846,2
3,1,4,0.964595242,0.301554449,0.633080132,0.296720597,0.555382313,0.337093633,0.543627474,0.964595242,0.301554449,0.633080132,0.296720597,0.555382313,0.337093633,0.543627474,0.296720597,0.555382313,0.337093633,2
3,0,3,0.49818348,0.573813102,0.489346424,0.42999732,0.451699542,0.64446532,0.250353619,0.49818348,0.573813102,0.489346424,0.42999732,0.451699542,0.64446532,0.250353619,0.42999732,0.451699542,0.64446532,2
3,1,4,0.502502547,0.381003174,0.328075214,0.637890356,0.503523496,0.551658948,0.427036806,0.502502547,0.381003174,0.328075214,0.637890356,0.503523496,0.551658948,0.427036806,0.637890356,0.503523496,0.551658948,2
3,1,2,0.520528156,0.747476556,0.364233755,0.459791805,0.522270727,0.663487389,0.470454328,0.520528156,0.747476556,0.364233755,0.459791805,0.522270727,0.663487389,0.470454328,0.459791805,0.522270727,0.663487389,2
3,5,4,0.209244666,0.476077642,0.433119348,0.459492073,0.294999216,0.253019732,0.624989592,0.209244666,0.476077642,0.433119348,0.459492073,0.294999216,0.253019732,0.624989592,0.459492073,0.294999216,0.253019732,2
3,1,4,0.593064392,0.481270186,0.584286206,0.394680466,0.400643963,0.342751863,0.638467231,0.593064392,0.481270186,0.584286206,0.394680466,0.400643963,0.342751863,0.638467231,0.394680466,0.400643963,0.342751863,2
3,1,2,0.603860495,0.366532472,0.505606216,0.479584848,0.434129115,0.717767376,0.555066358,0.603860495,0.366532472,0.505606216,0.479584848,0.434129115,0.717767376,0.555066358,0.479584848,0.434129115,0.717767376,2
3,3,4,0.401241173,0.544761955,0.410044665,0.64422877,0.315662295,0.637594517,0.552684182,0.401241173,0.544761955,0.410044665,0.64422877,0.315662295,0.637594517,0.552684182,0.64422877,0.315662295,0.637594517,2
3,1,4,0.790407153,0.660384349,0.446881764,0.178901754,0.604435047,0.485986535,0.571923367,0.790407153,0.660384349,0.446881764,0.178901754,0.604435047,0.485986535,0.571923367,0.178901754,0.604435047,0.485986535,2
3,1,4,0.572704059,0.655567343,0.523859279,0.568038049,0.52924123,0.541919147,0.495312144,0.572704059,0.655567343,0.523859279,0.568038049,0.52924123,0.541919147,0.495312144,0.568038049,0.52924123,0.541919147,2
3,1,4,0.329761395,0.382967993,0.518511564,0.729064818,0.429794659,0.775921756,0.284504827,0.329761395,0.382967993,0.518511564,0.729064818,0.429794659,0.775921756,0.284504827,0.729064818,0.429794659,0.775921756,2
3,1,4,0.680114095,0.644705115,0.38649999,0.33016282,0.393048567,0.641983251,0.740298911,0.680114095,0.644705115,0.38649999,0.33016282,0.393048567,0.641983251,0.740298911,0.33016282,0.393048567,0.641983251,2
