N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,target
0.644056005,0.345827058,0.743060082,0.455251298,0.313889046,0.341316351,0.775528206,0.64931275,0.642333902,0.531201707,1,1,4,1,3,1,3,4,2,4,2
0.620454026,0.288331556,0.595810965,0.423693006,0.603614333,0.406112872,0.55447947,0.611504369,0.42780528,0.505378739,3,1,4,1,3,3,2,2,4,1,2
0.521706478,0.23359401,0.693575403,0.020985211,0.664654227,0.416918539,0.214995232,0.582027613,0.555758404,0.503360442,3,1,4,4,1,3,0,3,2,4,2
0.516759467,0.227518121,0.89631665,0.69712934,0.568990449,0.506077425,0.395867619,0.457268183,0.28775434,0.56115477,3,5,4,3,2,2,0,1,1,2,2
0.470985594,0.159120799,0.70593939,0.599933344,0.384749287,0.245089704,0.953191089,0.401630433,0.38155074,0.345355507,3,1,4,3,2,1,1,1,4,2,2
0.59863765,0.135000574,0.746355515,0.537430689,0.494238153,0.325937365,0.46635976,0.510487791,0.480139817,0.296061559,3,1,4,0,0,2,0,0,4,1,2
0.417603589,0.326256729,0.734441007,0.241899028,0.573658061,0.726829988,0.684914691,0.3893384,0.637070684,0.606418791,3,1,4,4,3,2,3,3,1,1,2
0.3581057,0.279380509,0.811543997,0.538723789,0.685859969,0.689163538,0.578149117,0.598646256,0.458589321,0.561769862,1,1,4,0,2,0,4,1,0,4,2
0.208196286,0.162405975,0.643194689,0.580963926,0.423724644,0.3909053,0.461666659,0.313809533,0.428246637,0.365463928,0,1,2,1,2,1,0,1,0,3,2
0.577444021,0.25703932,0.914413898,0.504253951,0.522248907,0.46661556,0.715867487,0.614605515,0.516137861,0.432854913,3,1,1,0,2,1,4,0,2,4,2
0.677625068,0.377596945,0.690140679,0.305641903,0.448150387,0.574373247,0.502625556,0.374444033,0.329745128,0.602528389,3,3,4,3,3,0,1,2,3,4,2
0.316507751,0.301969661,0.675318673,0.464824905,0.603801634,0.597947351,0.364700907,0.367524468,0.39965318,0.722675136,1,1,4,1,0,0,0,3,1,1,2
0.356465948,0.309205253,0.536059109,0.48949184,0.454280103,0.534792966,0.439920007,0.430150989,0.655737372,0.664281782,3,4,4,3,1,0,1,2,0,1,2
0.574350979,0.349416618,0.853823045,0.380900471,0.330577646,0.438199781,0.552116871,0.487490447,0.39736954,0.688542101,3,1,4,2,0,0,2,0,4,4,2
0.462948777,0.361092965,0.628234257,0.625543886,0.633119577,0.327503116,0.215186278,0.454238818,0.578442136,0.587706607,3,1,4,1,0,3,0,3,1,2,2
0.321562752,0.290657441,0.678635613,0.343699395,0.345020018,0.512069885,0.603429063,0.3718485,0.674453996,0.652281845,3,1,0,2,2,0,2,1,0,4,2
0.424254107,0.422721382,0.761016205,0.68932632,0.726795403,0.534881915,0.289286038,0.448555374,0.719064883,0.42351168,3,1,4,2,2,2,0,1,4,3,2
0.561581149,0.471878456,0.992625943,0.40422658,0.502692194,0.36306589,0.416752315,0.594211061,0.46673689,0.534369832,3,1,4,1,4,1,1,0,2,4,2
0.423778542,0.287496559,0.588978635,0.321642088,0.584846669,0.368757668,0.239028192,0.291134073,0.419444514,0.476210001,3,1,0,2,1,4,4,1,0,2,2
0.447619758,0.351787661,0.906632913,0.579842773,0.547142739,0.642506986,0.546537022,0.323964271,0.341514243,0.330846355,0,1,4,0,3,3,2,3,1,0,2
0.622299415,0.382532377,0.745617049,0.540037193,0.478373045,0.35851294,0.402966997,0.325251658,0.489595204,0.758561086,0,3,4,0,3,3,3,1,2,3,2
0.522373813,0.276820024,0.693472897,0.782473621,0.620422572,0.616094393,0.322609833,0.407498815,0.89060124,0.340174181,1,1,4,3,0,4,2,2,2,2,2
0.373430628,0.285084137,0.864161994,0.519441127,0.403318943,0.730729751,0.628594095,0.525953979,0.605194397,0.521912875,3,1,4,3,4,1,1,2,3,2,2
0.492507861,0.268106969,0.568990286,0.754451386,0.630298906,0.474596029,0.705879489,0.343887217,0.384472408,0.473887398,0,1,4,1,0,2,0,1,4,4,2
0.224930873,0.265749103,0.788201742,0.456599778,0.528448916,0.683412845,0.554512343,0.854195778,0.527076229,0.289519671,3,5,4,2,0,3,4,0,3,4,2
0.273748235,0.149569382,0.535517103,0.587236928,0.489197191,0.532808141,0.435360921,0.655980516,0.380544947,0.548776441,0,1,4,1,4,2,4,4,1,1,2
0.38138124,0.209261678,0.799317375,0.409937563,0.436679957,0.497622599,0.553194231,0.419367095,0.563820879,0.607931125,3,1,4,2,4,0,4,2,4,3,2
0.638297932,0.339343256,0.610110322,0.514934958,0.474593982,0.35906733,0.365300157,0.484790737,0.506835195,0.465217888,3,1,4,2,0,3,3,4,3,0,2
0.401177577,0.252481965,0.673942602,0.622149476,0.557119233,0.587791697,0.02873058,0.362427866,0.259254738,0.392123802,0,2,4,3,3,2,3,1,2,2,2
0.5944641,0.20113851,0.684348601,0.368243849,0.479541693,0.391306837,0.53105096,0.421841167,0.43743511,0.512310912,3,4,4,4,3,3,0,1,1,2,2
0.408151242,0.317737994,0.766547886,0.508772045,0.534155033,0.588300015,0.612305115,0.50525386,0.691242478,0.612765901,3,1,4,3,1,0,4,1,4,0,2
0.564911949,0.322615233,0.750926547,0.565083096,0.423330567,0.570294522,0.845588783,0.146813014,0.304588011,0.459715189,3,1,4,2,0,0,2,3,4,1,2
0.416010143,0.184863473,0.61370239,0.707417101,0.534857914,0.751957464,0.401630526,0.375581695,0.447205593,0.743267238,3,1,4,4,3,1,0,2,3,0,2
0.37555657,0.518822168,0.83303079,0.536149479,0.470081582,0.649581993,0.431171471,0.366326206,0.783102565,0.554124267,3,1,4,4,4,0,2,4,3,4,2
0.650757742,0.447741205,0.927454537,0.725418893,0.600070611,0.4928637,0.453387816,0.364917456,0.611237335,0.405893879,3,3,2,2,3,4,3,2,0,3,2
0.447600867,0.354019543,0.663012597,0.654129223,0.328957393,0.594202072,0.44206893,0.361680317,0.709300828,0.490594684,3,1,4,1,0,4,3,3,1,1,2
0.486252092,0.430112535,0.836284056,0.642994368,0.731487505,0.614294756,0.172053173,0.34205311,0.352816912,0.364121774,3,1,4,0,3,1,2,2,0,0,2
0.495654046,0.391489509,0.761211669,0.598292587,0.328077332,0.478652727,0.560904611,0.402638876,0.70534444,0.415049371,3,1,0,2,1,3,1,0,2,0,2
0.605476139,0.275551456,0.812465887,0.569314712,0.239467068,0.257349793,0.593554992,0.650630114,0.582087165,0.352738779,3,1,3,4,1,4,2,4,2,1,2
0.414948558,0.231383541,0.77954432,0.634979745,0.612544031,0.54715429,0.616343942,0.273722626,0.588364872,0.694792469,3,1,4,3,3,0,3,2,4,1,2
0.479718255,0.29481374,0.766877329,0.558337086,0.634878569,0.384047409,0.658885625,0.534017494,0.234451314,0.659881733,3,5,4,4,0,1,0,0,0,0,2
0.430905069,0.221278656,0.657639468,0.565908341,0.663553763,0.315518881,0.424206995,0.625719869,0.621652099,0.435156163,3,1,4,3,2,0,4,2,0,3,2
0.413615824,0.350790736,0.808274838,0.264693369,0.481620835,0.498170626,0.584367012,0.308084867,0.663291241,0.34736252,3,1,4,1,0,3,4,3,2,4,2
0.388607134,0.222081094,0.750887274,0.526455605,0.546214175,0.347172368,0.654222519,0.19752459,0.568517672,0.403611909,3,1,4,2,4,0,2,4,0,3,2
0.661052089,0.143199234,0.691160767,0.636560751,0.19872479,0.314140864,0.48344393,0.407446056,0.495245901,0.737367185,3,0,4,3,0,1,3,3,0,1,2
0.332933752,0.299620894,0.562159865,0.482461025,0.59903799,0.610964653,0.499402631,0.43883029,0.583247501,0.416903467,0,1,4,3,1,1,3,3,1,2,2
0.352609419,0.179299311,0.794976052,0.657278233,0.798924811,0.681499976,0.517382773,0.457121351,0.311996305,0.507829654,3,1,4,3,2,0,1,4,3,4,2
0.359735977,0.314642294,0.826404591,0.715293319,0.691906376,0.571727128,0.556818486,0.739543542,0.662641399,0.435106544,3,1,4,1,2,0,4,1,4,0,2
0.432643739,0.405741753,0.515764454,0.498713021,0.390399353,0.859633442,0.219209459,0.264087287,0.530807624,0.537567829,3,1,4,2,1,4,0,3,2,2,2
0.543988186,0.416879003,0.690045002,0.6034079,0.475578062,0.642823484,0.706295466,0.67595648,0.402168965,0.48970423,3,1,4,2,3,1,2,2,1,0,2
0.425668989,0.212400952,0.75543528,0.619472458,0.296848333,0.64875225,0.678538591,0.606876973,0.447999836,0.435074036,0,1,4,3,1,3,4,2,2,2,2
0.387059192,0.195661335,0.67765576,0.56885426,0.551125743,0.805778131,0.41368978,0.812330563,0.567551347,0.476396177,3,1,4,2,0,0,3,2,3,4,2
0.317370111,0.39430553,0.704484427,0.54860309,0.297926531,0.409210914,0.686575648,0.454727902,0.522721225,0.288006249,3,1,4,3,2,0,0,4,1,3,2
0.559804903,0.075613167,0.730180048,0.428442431,0.453183718,0.535572294,0.535801621,0.570390859,0.668413047,0.53367033,3,1,4,2,0,0,0,4,4,2,2
0.386079225,0.278153761,0.600314624,0.446633183,0.31952772,0.616362495,0.16890628,0.488036302,0.340208384,0.613432405,0,1,4,0,3,1,1,2,4,3,2
0.443141588,0.307261798,0.747133687,0.813611754,0.619160769,0.622560562,0.572930822,0.103662133,0.420817366,0.309515252,3,1,4,1,1,3,3,1,4,2,2
0.390319776,0.312990091,0.674961225,0.514597269,0.711522806,0.52020073,0.532366146,0.383909414,0.761413637,0.363151687,3,1,4,3,2,1,3,0,4,0,2
0.48257773,0.125395094,0.877254583,0.473244732,0.54465355,0.589880275,0.557637549,0.454847755,0.316617768,0.502022929,2,1,4,2,3,3,0,1,1,2,2
0.405013195,0.31119334,0.767597291,0.314444106,0.452897436,0.701368496,0.441189961,0.519296867,0.54475181,0.709606905,3,1,2,2,1,1,2,4,1,4,2
0.403510237,0.282888779,0.83061157,0.50774457,0.450897848,0.149456172,0.487280918,0.482795776,0.603503744,0.594780176,3,1,4,4,0,4,0,2,2,1,2
0.519783731,0.34256137,0.715151045,0.736514827,0.429408794,0.857645426,0.461050476,0.477574489,0.607872881,0.455845987,3,1,4,2,1,3,3,4,1,4,2
0.352052849,0.521302839,0.71793217,0.297620281,0.40590319,0.632857799,0.461479572,0.277346745,0.549807768,0.56177152,3,1,4,1,1,2,2,2,4,2,2
0.450710386,0.22451026,0.713305103,0.194486661,0.404179315,0.201426037,0.460945182,0.400314273,0.564359289,0.619689144,1,1,2,1,4,0,3,1,4,2,2
0.338154568,0.177356518,0.628820411,0.423049469,0.403549287,0.38349358,0.413644928,0.363716571,0.504466008,0.589630118,3,1,4,2,4,4,4,3,2,2,2
0.47058631,0.244715718,0.863542786,0.434710186,0.547203794,0.661353225,0.532097536,0.27704886,0.446012348,0.192694698,0,3,4,3,2,3,1,0,3,3,2
0.483439172,0.400541134,0.559353418,0.403492175,0.637609139,0.683420987,0.677036771,0.498538157,0.266297129,0.362102368,3,1,4,4,2,3,4,0,1,1,2
0.418400179,0.318640556,0.77293486,0.510899728,0.376212729,0.508363406,0.433148095,1,0.329353592,0.693442919,1,1,4,1,2,3,3,1,3,0,2
0.562197944,0.313831587,0.680579543,0.387278919,0.390938383,0.387298243,0.509340642,0.527374865,0.648859796,0.562012205,3,1,4,3,4,0,3,2,4,2,2
0.762699262,0.375399038,0.996265124,0.566600036,0.532836503,0.298482135,0.416121852,0.739311168,0.549668194,0.645486903,3,1,4,1,4,4,3,2,4,1,2
0.477927584,0.385503561,0.716799505,0.559731847,0.295988886,0.331912621,0.495592079,0.443647974,0.628833024,0.691905668,3,1,4,0,0,3,0,1,3,1,2
0.418395611,0.353735485,0.733661103,0.648057042,0.427975094,0.416690321,0.295916488,0.107377389,0.473360119,0.572063314,3,1,4,0,4,1,3,0,4,0,2
0.437207524,0.244578156,0.64855613,0.531874768,0.791657168,0.440804769,0.579895553,0.668792112,0.611806998,0.720063908,3,1,4,0,2,0,3,0,0,1,2
0.194522542,0.325843855,0.728420766,0.60086575,0.549220128,0.50972353,0.16748737,0.523749152,0.727685941,0.683626684,3,5,4,1,0,3,1,1,0,1,2
0.573975925,0.191820088,0.500259075,0.299766251,0.528869079,0.670020173,0.2042211,0.396141775,0.730468837,0.525367536,2,1,2,3,4,3,3,1,4,2,2
0.530116999,0.434129454,0.709984602,0.319423747,0.3666789,0.574171448,0.220575978,0.585113471,0.322605195,0.367822785,3,1,4,3,3,3,4,1,2,3,2
0.577273317,0.282337879,0.673883629,0.369213963,0.282134463,0.761083043,0.723366616,0.302458678,0.71671797,0.527520608,0,1,4,3,4,1,4,2,0,3,2
0.467129048,0.256359196,0.859531235,0.546062255,0.485409029,0.428519566,0.40226006,0.427076576,0.424680079,0.673378038,3,1,4,4,1,2,4,3,2,1,2
0.326258494,0.151564925,0.774318337,0.578951477,0.409701673,0.286652121,0.497695884,0.492226127,0.444849042,0.505446744,3,0,4,3,1,3,0,2,2,3,2
0.473678313,0.355078721,0.62579095,0.600893341,0.110859433,0.373933814,0.289269501,0.049445299,0.342953282,0.348973386,3,5,1,1,3,4,3,4,2,4,2
0.422437186,0.279066716,0.471836438,0.301654531,0.597539677,0.550121128,0.673526401,0.488021427,0.460990199,0.489447379,0,1,4,3,0,0,1,3,0,2,2
0.553460231,0.295251326,0.764483905,0.590411599,0.536243726,0.532887938,0.471390191,0.734911329,0.648908358,0.657318838,3,1,4,4,2,3,4,4,4,1,2
0.417053174,0.457978073,0.600779398,0.395107477,0.434877344,0.440265456,0.403975298,0.488144624,0.437602885,0.537551057,3,1,4,4,3,2,2,1,2,3,2
0.350228202,0.288795538,0.605430699,0.519817635,0.785487048,0.334597425,0.685219734,0.462063982,0.343511105,0.560571858,3,1,4,0,3,1,1,3,3,4,2
0.704135708,0.242120392,0.688005914,0.51019035,0.425773308,0.182946274,0.530559546,0.416740599,0.507134524,0.550695092,3,1,4,4,3,3,2,4,1,4,2
0.508092564,0.175290463,0.715311064,0.431771036,0.383110461,0.430850887,0.378475934,0.183719861,0.328441144,0.154918178,3,1,4,4,3,3,1,1,1,3,2
0.534466433,0.211786254,0.679321368,0.086812948,0.75092986,0.327266236,0.638156119,0.51711696,0.458596985,0.532591913,3,1,4,4,3,0,0,1,4,3,2
0.536377405,0.308292941,0.676632114,0.315781062,0.363853998,0.524186554,0.402732857,0.36696078,0.849315311,0.292233778,3,1,4,1,0,4,3,3,2,1,2
0.577039733,0.265270078,0.783954515,0.347349229,0.813613297,0.392024114,0.532588379,0.609683239,0.340372385,0.259927364,3,1,2,0,1,2,2,2,0,3,2
0.24450137,0.282377489,0.553564301,0.548753523,0.451978305,0.527230558,0.930668811,0.698319523,0.57557921,0.441645469,3,1,4,4,2,0,3,3,3,0,2
0.39705982,0.322343283,0.721452901,0.517833133,0.527957175,0.759906675,0.474764624,0.341329576,0.410632457,0.927637289,3,1,4,2,1,1,1,2,2,3,2
0.561888852,0.173856067,0.685735086,0.461399327,0.582236435,0.39120762,0.521294922,0.49324536,0.454919474,0.660997464,3,1,2,3,3,3,2,3,0,4,2
0.50096123,0.398461123,0.685024892,0.44145753,0.449442563,0.369434592,0.617235943,0.621341006,0.306072469,0.489966974,1,1,4,4,3,2,1,2,2,1,2
0.504469095,0.401904127,0.750381441,0.347791829,0.244667482,0.44157352,0.620990664,0.228126818,0.366316534,0.505146074,3,1,1,2,1,0,2,1,3,2,2
0.197919792,0,0.693616673,0.812058263,0.703944654,0.571897415,0.489665262,0.326587138,0.424134892,0.521198414,3,1,4,4,3,0,1,2,2,3,2
0.560878917,0.350571274,0.688210524,0.700646628,0.522127111,0.545228128,0.504896131,0.366669219,0.535856383,0.586523818,0,1,4,0,2,0,4,2,2,0,2
0.393807985,0.352777311,0.663570386,0.53381832,0.565702573,0.037696419,0.390926813,0.282391436,0.376082973,0.321992669,1,1,4,3,4,2,0,2,4,2,2
0.436496821,0.317322128,0.629104801,0.255067382,0.586715579,0.465272788,0.472473725,0.459715389,0.487029067,0.211381893,3,1,1,1,1,2,3,2,0,1,2
0.443129483,0.343069603,0.708616249,0.437997565,0.579730184,0.743688291,0.379377022,0.587897796,0.425078353,0.755297307,3,3,4,2,3,2,3,1,2,4,2
0.376469542,0.316879515,0.649404869,0.401295891,0.459393695,0.580286157,0.348755617,0.311838528,0.293874338,0.348541814,1,1,0,3,1,0,4,4,4,1,2
0.588568873,0.399095363,0.747647284,0.567078735,0.543181926,0.529561044,0.592000727,0.41936505,0.630637345,0.648076839,3,0,4,4,4,1,2,3,2,4,2
0.644211357,0.288052477,0.761122123,0.483755864,0.578352733,0.364805693,0.667434655,0.451184926,0.463436082,0.511766947,3,1,4,0,3,3,4,0,2,3,2
0.505333712,0.156726718,0.666929229,0.394708899,0.445668641,0.571338289,0.429436282,0.610383724,0.551900227,0.353402377,3,4,4,0,2,2,0,1,4,1,2
0.367077842,0.34779319,0.628930568,0.46559246,0.45619527,0.621208097,0.430690195,0.671723285,0.485358958,0.56700041,3,1,4,4,0,3,1,3,1,1,2
0.437114183,0.37218536,0.739553957,0.440397074,0.92509009,0.693286612,0.435371121,0.45563999,0.50194098,0.386250705,3,1,4,3,3,3,0,2,4,4,2
0.551956071,0.231629094,0.530245871,0.504410031,0.281548126,0.239380847,0.440567297,0.659373996,0.403029445,0.19992875,3,1,4,2,3,1,2,3,1,4,2
0.596553161,0.247814287,0.74632151,0.505353208,0.369162792,0.402335347,0.469066281,0.342127931,0.352190206,0.661672284,0,1,4,2,0,1,2,4,4,4,2
0.433674668,0.162043701,0.59098817,0.441699949,0.736824305,0.50741276,0.261425344,0.421746681,0.483815207,0.485528388,0,1,2,0,2,4,3,0,0,4,2
0.489849398,0.244476245,0.763858534,0.198843087,0.575366589,0.45121415,0.463594968,0.378912662,0.456931582,0.789289601,3,1,4,0,1,4,1,0,0,4,2
0.410648479,0.130367787,0.69015394,0.449960306,0.205869962,0.779762335,0.446929229,0.441903914,0.693777195,0.41943692,3,1,4,2,0,0,0,1,4,3,2
0.45436636,0.280838161,0.806772027,0.553573046,0.556347944,0.40466723,0.592914799,0.468980441,0.542000662,0.483684376,3,0,4,1,2,4,2,1,4,2,2
0.496274657,0.093407068,0.587117558,0.616381171,0.466656232,0.425846036,0.204110453,0.205438301,0.415087361,0.658904347,0,3,4,0,2,1,4,4,1,2,2
0.484081304,0.293839559,0.508595086,0.323031675,0.185205744,0.537130106,0.064170731,0.346163951,0.400914419,0.604217373,3,1,4,2,2,3,3,2,0,0,2
0.368706579,0.282871023,0.615600095,0.327909469,0.3235228,0.371004142,0.610648437,0.632596246,0.325529272,0.321540155,3,5,1,1,1,0,4,3,4,3,2
0.54100576,0.524098933,0.948437182,0.693427987,0.326304359,0.857024544,0.516193871,0.531170798,0.420886003,0.406446868,3,1,4,1,1,0,4,2,3,0,2
0.364705973,0.23262372,0.897991621,0.626992094,0.510325106,0.373873352,0.755094288,0.224373396,0.517766007,0.693242088,2,1,4,4,3,3,4,4,4,4,2
0.650595638,0.31999548,0.735427518,0.435331575,0.484658188,0.487746048,0.615657844,0.582108681,0.628410399,0.438443853,3,1,1,1,3,1,3,0,0,1,2
0.488642796,0.280788302,0.702661055,0.634233496,0.624929383,0.202253895,0.42256687,0.436734635,0.41684441,0.578029908,0,1,4,3,0,1,3,4,1,0,2
0.435019198,0.37100181,0.847355093,0.873942338,0.275377844,0.446952282,0.551889124,0.496378559,0.409468846,0.601402098,3,0,4,3,3,0,2,0,0,3,2
0.34081429,0.317611591,0.585331638,0.964595242,0.301554449,0.633080132,0.296720597,0.555382313,0.337093633,0.543627474,3,1,4,3,0,0,2,3,3,3,2
0.351172061,0.20752135,0.802565284,0.49818348,0.573813102,0.489346424,0.42999732,0.451699542,0.64446532,0.250353619,3,0,3,0,1,0,0,2,4,1,2
0.430272805,0.345800014,0.800410707,0.502502547,0.381003174,0.328075214,0.637890356,0.503523496,0.551658948,0.427036806,3,1,4,0,0,2,0,2,1,3,2
0.526561906,0.242852026,0.725190276,0.520528156,0.747476556,0.364233755,0.459791805,0.522270727,0.663487389,0.470454328,3,1,2,3,2,0,0,1,0,0,2
0.524875595,0.26348199,0.758962559,0.209244666,0.476077642,0.433119348,0.459492073,0.294999216,0.253019732,0.624989592,3,5,4,2,0,1,2,0,2,4,2
0.40991352,0.307040909,0.783074451,0.593064392,0.481270186,0.584286206,0.394680466,0.400643963,0.342751863,0.638467231,3,1,4,3,2,1,3,4,2,0,2
0.605696372,0.369113486,0.690693097,0.603860495,0.366532472,0.505606216,0.479584848,0.434129115,0.717767376,0.555066358,3,1,2,1,1,0,2,4,4,2,2
0.414435408,0.225431063,0.916582666,0.401241173,0.544761955,0.410044665,0.64422877,0.315662295,0.637594517,0.552684182,3,3,4,3,1,1,1,0,3,0,2
0.482011313,0.23050127,0.779084513,0.790407153,0.660384349,0.446881764,0.178901754,0.604435047,0.485986535,0.571923367,3,1,4,0,1,1,3,4,3,4,2
0.429012527,0.046818249,0.832830038,0.572704059,0.655567343,0.523859279,0.568038049,0.52924123,0.541919147,0.495312144,3,1,4,1,1,4,0,0,2,4,2
0.572745921,0.219830654,0.625442238,0.329761395,0.382967993,0.518511564,0.729064818,0.429794659,0.775921756,0.284504827,3,1,4,2,0,3,3,1,3,4,2
0.409749196,0.351240678,0.793414778,0.680114095,0.644705115,0.38649999,0.33016282,0.393048567,0.641983251,0.740298911,3,1,4,1,2,1,0,1,0,0,2
0.323223796,0.254895495,0.684410514,0.358973201,0.593546864,0.676826495,0.16225942,0.392102365,0.690965194,0.591943076,3,1,4,0,0,3,4,2,0,0,2
0.467320076,0.293269931,0.566664699,0.358092792,0.374637122,0.190600743,0.459975038,0.350439889,0.733615361,0.434012169,3,1,4,3,3,3,1,1,2,2,2
0.477061875,0.286847881,0.737389393,0.670282207,0.465256988,0.539019813,0.278668251,0.443236419,0.566088342,0.61071485,3,4,4,4,3,4,1,3,3,4,2
0.42849823,0.294574491,0.721668592,0.519969627,0.539988335,0.65126627,0.643348129,0.510487928,0.536266967,0.521496153,3,1,4,3,3,2,0,0,1,4,2
0.505586387,0.386435189,0.612790119,0.529233099,0.418705179,0.508259284,0.692388577,0.363797696,0.304438954,0.536784491,3,1,3,0,1,4,4,0,4,1,2
0.488564164,0.52677613,0.67569995,0.238227405,0.642052538,0.524712482,0.997185834,0.590913641,0.603438221,0.326610629,0,1,4,3,3,3,4,0,1,0,2
0.539327327,0.040972594,0.660926973,0.40710707,0.585930094,0.338549724,0.570533214,0.512395546,0.522361487,0.476840991,3,1,3,2,3,2,3,1,0,0,2
0.347170681,0.288330343,0.692583486,0.418624687,0.523747075,0.523246821,0.617354219,0.607418502,0.281379005,0.420842477,3,1,4,2,1,2,2,1,2,2,2
0.456256971,0.286213855,0.624420396,0.867443593,0.546453858,0.614935171,0.274551885,0.572454593,0.241270005,0.362912133,1,1,4,0,3,2,3,4,0,3,2
0.294631149,0.279399343,0.653984553,0.571432258,0.540314746,0.605135491,0.252686262,0.597175137,0.487214375,0.593370619,2,1,4,1,3,1,4,2,2,3,2
0.361386262,0.233901908,0.763883049,0.545347558,0.436781293,0.691862838,0.521979092,0.508571376,0.195595083,0.678777269,3,1,4,3,0,2,2,1,4,0,2
0.46604324,0.333405979,0.734072213,0.536557414,0.666439989,0.355126881,0.508544138,0.530024279,0.831956341,0.451118464,3,1,4,0,0,0,2,0,0,1,2
0.46300153,0.361858769,0.802729028,0.675701028,0.45197768,0.544817374,0.572225558,0.246756689,0.664759914,0.481949462,3,1,4,2,0,2,1,1,1,2,2
0.489125186,0.258080174,0.655954081,0.63037259,0.592234899,0.2240746,0.523069551,0.395389344,0.483483364,0.455280923,3,1,4,3,2,0,3,4,4,4,2
0.475214437,0.4699406,0.709863606,0.468989125,0.480473349,0.057550098,0.780653108,0.481059113,0.340139975,0.745219294,3,1,4,0,3,2,2,4,2,3,2
0.372706071,0.284204571,0.844893934,0.688159506,0.643894236,0.301917203,0.593301143,0.660364195,0.45116515,0.804101199,3,1,4,4,1,3,3,3,4,2,2
0.575909807,0.434807402,0.599232324,0.656651055,0.560989777,0.241147339,0.722624372,0.277375333,0.475062464,0.386461282,3,1,4,0,2,3,1,1,1,1,2
0.582237698,0.326171573,0.559442675,0.540728815,0.674190873,0.436360126,0.630645763,0.54964244,0.442146991,0.409849375,3,0,4,4,4,3,2,1,0,3,2
0.606843134,0.255321605,0.867445855,0.716469013,0.655306372,0.567964869,0.670969833,0.374057174,0.551991895,0.358335634,3,1,4,3,0,0,1,1,0,2,2
0.49012673,0.085137775,0.796893525,0.49010409,0.685675951,0.617420169,0.69718182,0.463132348,0.422613716,0.523238112,3,1,4,0,4,1,1,1,1,1,2
